SpecCode	Loo	ClassNum	Marine	Brackish	Freshwater	LhMax	LhMin	LhMid	Eggdiammod	RepGuild1	Genus	Species species2 species3
000353	123	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000346	160	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000358	32	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000323	39.7	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000358	26.7	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000318	79.8	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000318	52.2	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000319	30	6	1	1	1	5	-1	-1	-1	nonguarders	Boreogadus	saida
000319	25.9	6	1	1	1	5	-1	-1	-1	nonguarders	Boreogadus	saida
000319	22	6	1	1	1	5	-1	-1	-1	nonguarders	Boreogadus	saida
000319	23.6	6	1	1	1	5	-1	-1	-1	nonguarders	Boreogadus	saida
000323	62.2	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	49.4	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	45.1	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	44.9	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	44.3	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	42.5	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000347	110	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000323	51.5	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000346	143	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000346	37.8	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000346	113	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000346	86.8	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000346	145	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
000323	42.2	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	46.7	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	41.3	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	65.4	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	48.7	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	35.7	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	38.5	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000323	38.8	6	1	0	0	3.5	2.6	-1	-1	nonguarders	Merluccius	bilinearis
000318	75.8	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000346	178	6	1	1	1	1.72	-1	1.5	0.7	nonguarders	Lates	calcarifer
001350	20.5	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001342	56.1	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	58.3	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001350	17	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	19.9	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	19	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	17	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	17	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	22.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	21.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	18.1	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	18.9	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20.3	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	21.2	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001342	45	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001350	25.2	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	24.3	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	22.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20.9	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	21.2	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	21.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	24.1	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	19.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	18.7	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20.3	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	19	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	19.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
000525	38.1	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
001350	20.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001342	57.2	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001334	32.4	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	32.2	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	31.8	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	30.9	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	28.8	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	25.1	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	17	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	13.3	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001334	12.6	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001341	32.6	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001341	46.5	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001341	47.3	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001341	39.1	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001342	52.2	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	44.6	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001350	22.5	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001342	40.8	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	81.6	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	41.6	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	49.7	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001341	38	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001342	43.1	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001341	38.5	6	1	1	1	3.3	2.3	2.8	0.95	nonguarders	Platichthys	flesus
001342	68.5	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	45	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	70	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	59	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	73.2	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	52.2	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001342	60.8	6	1	1	1	7.5	6	6.7	1.91	nonguarders	Pleuronectes	platessa
001381	81	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001370	36.4	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001370	50.8	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001370	69.3	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001370	53.2	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001371	187	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	204	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	220	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	131	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	303	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	170	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001371	250	6	1	1	1	7	6.5	6.75	3.4	nonguarders	Hippoglossus	hippoglossus
001381	73	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001350	25	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001381	115	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001370	57.9	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001381	89	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	96.8	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	74	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	43.8	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	66.7	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	64	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	63.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	63.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	63.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	77.9	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	53	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001381	57.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
000268	54.3	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
001381	75.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001357	11.9	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001350	19.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	22.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20.1	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	16.7	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	25	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	20	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	16.4	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	16.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001350	16.6	6	1	1	1	4	3.2	3.5	1.3	nonguarders	Sardina	pilchardus
001356	52	6	1	1	1	-1	-1	2	1.09	nonguarders	Spondyliosoma	cantharus
001357	13	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	18	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	17.5	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001370	60.4	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001357	14.7	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001334	9.6	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
001357	14.9	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14.8	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	13.2	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	16.4	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	16	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	16	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14.4	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14.4	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	16.4	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14.2	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001357	14.9	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
001370	41.1	6	1	0	0	-1	-1	4.3	1.98	nonguarders	Zeus	faber
001357	16.3	6	1	1	1	3.7	2.55	3	1.1	nonguarders	Sprattus	sprattus
000695	27	6	1	1	1	4	2.7	3.6	0.98	nonguarders	Limanda	limanda
000569	16.4	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000569	16.3	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000569	19	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000569	17.2	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000569	14.5	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000577	14.8	6	1	1	1	-1	-1	3.2	-1	nonguarders	Stolephorus	tri
000577	14.5	6	1	1	1	-1	-1	3.2	-1	nonguarders	Stolephorus	tri
000589	21.6	6	1	1	1	4	3.7	-1	-1	nonguarders	Thryssa	hamiltonii
000589	21.8	6	1	1	1	4	3.7	-1	-1	nonguarders	Thryssa	hamiltonii
000589	22.9	6	1	1	1	4	3.7	-1	-1	nonguarders	Thryssa	hamiltonii
000594	23.6	6	1	1	1	-1	-1	-1	-1	nonguarders	Thryssa	mystax
000630	34.9	6	1	1	1	-1	-1	-1	-1	nonguarders	Coilia	nasus
001334	38.3	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
000695	41.8	6	1	1	1	4	2.7	3.6	0.98	nonguarders	Limanda	limanda
000556	9.1	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000695	22	6	1	1	1	4	2.7	3.6	0.98	nonguarders	Limanda	limanda
000695	33	6	1	1	1	4	2.7	3.6	0.98	nonguarders	Limanda	limanda
000716	103	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	137	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	167	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	130	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	122	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	131	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	132	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	112	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	106	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	130	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000716	137	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
000695	36.1	6	1	1	1	4	2.7	3.6	0.98	nonguarders	Limanda	limanda
000556	12.1	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000532	197	6	1	0	0	4.5	2.5	-1	-1	nonguarders	Lophius	americanus
000545	11.3	6	1	1	1	2.7	1.8	-1	-1	nonguarders	Anchoa	mitchilli
000545	11	6	1	1	1	2.7	1.8	-1	-1	nonguarders	Anchoa	mitchilli
000545	10.7	6	1	1	1	2.7	1.8	-1	-1	nonguarders	Anchoa	mitchilli
000548	15.4	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	14.6	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	19.1	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	17.1	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	17.4	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	16.6	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	10.6	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	14.3	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000548	15	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000569	16.8	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000556	12.3	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000785	52.9	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000556	11.6	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	8.6	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	8.95	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	8.7	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000548	14.1	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000556	9.6	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000548	17	6	1	1	1	-1	-1	2	-1	nonguarders	Cetengraulis	mysticetus
000556	8.2	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	9.7	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	10.3	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	10.3	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000556	11.4	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
000569	15.7	6	1	1	1	-1	-1	-1	-1	nonguarders	Stolephorus	indicus
000556	7.9	6	1	1	1	-1	-1	-1	-1	nonguarders	Encrasicholina	heteroloba
001288	45.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
000716	164	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
001288	78	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	43.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	40.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	62.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	60.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	50.2	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	46.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	129	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	119	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	151	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	65.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	133	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	50.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	55.3	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001381	58.1	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
001288	64.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	66	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	147	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	131	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	76.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	56.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	47.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	48.3	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	75.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	43.4	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	48.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	43.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	98	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	50.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
000785	54.6	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
001334	28.5	6	1	1	1	6	4.62	5.3	0.95	nonguarders	Osmerus	eperlanus
000785	65	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	49.8	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	48.6	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	89.7	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	40	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	105	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	59.3	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	48.5	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	41.8	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	41.8	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	40.1	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000785	35.8	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
001288	129	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001023	18	6	1	1	1	-1	-1	3.2	1.14	nonguarders	Trisopterus	esmarkii
001288	147	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	145	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001288	70.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Trichiurus	lepturus
001086	34.5	6	1	1	1	-1	-1	1.7	-1	nonguarders	Mugil	curema
001086	39.7	6	1	1	1	-1	-1	1.7	-1	nonguarders	Mugil	curema
000785	140	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
001037	13.5	6	1	0	0	-1	-1	-1	-1	nonguarders	Parexocoetus	brachypterus
000785	71.5	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
001023	19.3	6	1	1	1	-1	-1	3.2	1.14	nonguarders	Trisopterus	esmarkii
001023	19	6	1	1	1	-1	-1	3.2	1.14	nonguarders	Trisopterus	esmarkii
001023	27.2	6	1	1	1	-1	-1	3.2	1.14	nonguarders	Trisopterus	esmarkii
001023	20.5	6	1	1	1	-1	-1	3.2	1.14	nonguarders	Trisopterus	esmarkii
000785	42.2	6	1	1	1	3.5	2.2	2.5	-1	nonguarders	Mugil	cephalus
000716	167	6	1	0	0	4.5	4	4.3	2.7	nonguarders	Lophius	piscatorius
001076	115	6	1	1	1	10	8	-1	-1	nonguarders	Lepisosteus	osseus
